31.204584,-116.246612
32.025776,-116.612231
25.735169,-111.719054
18.413082,-91.510316
26.920165,-101.275802
19.151362,-103.873197
16.428151,-92.536526
30.234912,-106.474112
31.466438,-107.078729
31.726152,-107.288007
27.886573,-107.466026
27.693039,-107.602969
27.59202,-104.96829
27.837368,-105.191391
26.080647,-106.892231
26.065878,-106.946042
27.458361,-108.264554
27.687485,-105.857631
25.515366,-103.594245
24.503395,-102.582696
20.570597,-102.224469
20.797126,-104.191562
19.000648,-98.763544
19.012013,-101.082191
20.044294,-102.534377
26.126162,-100.798714
25.376007,-99.895676
16.057588,-96.405825
22.043062,-99.692369
23.181044,-101.126094
23.700008,-101.32243
22.130439,-98.832235
21.935278,-100.634739
27.892542,-110.683306
29.243265,-110.871312
29.608273,-111.994534
28.434457,-108.538797
22.350342,-97.995129
27.037592,-99.469108
26.984622,-99.593269
25.429772,-97.459878
23.671651,-98.153336
22.309416,-98.178007
21.100736,-89.560279
21.349944,-88.389987
23.135239,-102.868032
31.920106,-116.472038
32.40829,-115.093274
25.137352,-111.578485
27.746681,-113.779728
23.057332,-109.825055
18.686755,-90.976615
18.086253,-91.790598
25.392216,-100.931483
25.731174,-103.068505
17.603146,-92.056968
16.483172,-92.977429
28.72555,-105.977996
27.121862,-107.14898
28.548474,-107.454642
28.349416,-105.533715
27.287228,-107.745976
24.386424,-104.732072
25.681864,-103.430355
22.318764,-103.728461
22.259494,-104.225563
18.331005,-102.490317
19.367146,-101.497643
25.672612,-99.114171
24.926421,-99.686422
24.869855,-99.749226
17.404787,-96.688963
21.97949,-98.730917
24.658029,-106.705318
25.586957,-107.917179
23.038119,-106.195763
30.790535,-112.661906
28.062792,-109.774225
27.400006,-110.025013
27.640628,-109.911358
29.733603,-111.309111
29.625865,-111.120102
27.101808,-109.678876
30.885692,-111.093117
31.218439,-110.599041
31.169407,-110.721502
25.539052,-98.571106
22.960621,-98.941813
19.713013,-98.302549
19.65598,-98.050104
19.98199,-96.67954
21.275087,-88.412821
21.61997,-102.807236
23.017565,-102.594454
32.646221,-114.972592
30.671655,-115.135552
26.943459,-112.304024
24.264694,-110.23761
18.256345,-91.583247
28.605874,-100.534584
17.694651,-92.016291
16.031041,-92.878868
30.258792,-105.779953
28.800859,-105.852112
26.69181,-106.574716
27.106116,-104.961141
28.33758,-105.456007
28.535309,-105.547997
20.452179,-100.53256
20.042975,-98.646836
21.973691,-104.085514
21.516917,-103.761276
18.218854,-102.677274
18.458199,-103.151569
18.61887,-103.185337
18.73853,-103.110344
21.007939,-104.306942
25.431299,-100.008472
16.481116,-95.054425
20.155713,-98.078119
21.815283,-98.995483
21.774215,-100.208454
21.807299,-98.640502
23.270287,-106.217
18.059342,-91.609064
19.484821,-96.409914
20.008963,-97.057675
18.552846,-95.050737
17.529169,-94.482807
17.529493,-94.896472
21.62596,-98.238721
17.578077,-95.67181
32.173159,-115.101173
30.499114,-115.962283
23.630899,-109.927896
27.055333,-101.75014
25.38201,-101.079793
26.952134,-103.457196
25.361336,-103.281032
19.128333,-103.542222
15.467754,-93.000994
17.238387,-92.020602
25.985624,-106.590549
28.052069,-108.652471
28.506949,-105.546656
20.810921,-101.297986
18.366119,-100.103359
22.154509,-104.04575
20.816719,-104.985194
19.856046,-103.551756
20.600022,-102.681869
18.711985,-103.317254
19.156717,-102.899334
19.027943,-101.463749
21.236142,-87.087957
21.698076,-100.128433
22.027408,-99.424684
25.363058,-107.971415
27.354725,-110.104707
30.99788,-110.306688
28.744884,-110.510071
28.371412,-109.065442
23.046488,-98.329025
23.941236,-97.834198
23.334071,-97.839778
20.709434,-97.225481
18.251803,-96.052381
17.909729,-95.565875
21.26304,-98.250594
20.62309,-88.062873
22.927206,-102.483911
22.05473,-102.2861
32.281605,-115.176566
24.664932,-111.197011
25.423788,-100.650243
25.284645,-101.277322
15.279434,-92.817662
15.465611,-92.944247
17.666741,-91.884764
15.62664,-93.12552
15.984408,-93.328821
16.201332,-93.289932
27.650094,-107.843749
28.091124,-105.376692
26.813261,-107.26936
28.097486,-107.591674
28.364328,-105.578672
27.541425,-107.830777
27.976317,-108.136584
21.394244,-100.852717
21.331092,-101.225211
19.846888,-98.641041
18.806355,-102.455417
19.31697,-100.895526
17.472141,-95.465149
20.97039,-100.016873
24.8794,-107.449536
19.517576,-98.565164
19.447587,-96.516974
20.451618,-89.142922
20.504075,-89.751462
21.385597,-87.722593
22.983191,-102.792208
32.107778,-116.548333
32.492656,-115.175382
25.072473,-111.166832
17.534944,-91.950286
14.83182,-92.343586
16.101268,-93.540571
27.062931,-105.439465
26.485161,-107.202854
20.526388,-101.050037
20.264575,-103.455254
25.514589,-98.758313
17.891376,-96.198244
16.216163,-98.186617
29.166528,-110.865297
27.237531,-109.777525
19.338673,-97.87425
20.541584,-98.193455
21.676195,-102.813077
27.59414,-101.99391
16.974899,-91.681351
16.265041,-92.428056
20.372777,-100.595833
20.960833,-103.160278
18.185252,-102.647312
24.276484,-106.484882
27.615604,-110.215232
17.958038,-94.281299
17.303901,-94.654384
21.455061,-102.980034
23.317952,-102.918797
16.468641,-92.963664
16.105001,-93.677026
16.146427,-93.245196
20.524096,-101.096135
17.90228,-101.834059
20.119554,-97.17861
17.378772,-94.949282
21.764309,-97.894664
15.664204,-92.050435
26.432265,-106.369275
23.258189,-105.267137
18.078692,-101.277229
21.275801,-102.823579
18.977404,-103.064693
19.352833,-102.180369
26.202741,-98.661197
23.168819,-103.265472
22.20273,-101.937981
22.405613,-101.630551
26.812275,-105.249598
27.402519,-108.363384
20.688923,-100.990203
19.965807,-104.965569
15.937386,-96.475102
16.365148,-95.230437
18.708266,-97.455369
18.275745,-98.314178
20.739435,-100.32911
21.504654,-98.60427
27.640111,-110.374915
27.045702,-109.51531
19.780429,-96.861706
20.207948,-96.965146
20.636044,-88.034141
16.917913,-92.06871
17.645991,-93.980869
19.577565,-101.032185
25.381535,-100.449047
23.855108,-100.569154
25.128357,-98.010656
18.989802,-96.964302
20.559404,-98.216687
19.151261,-101.312026
30.375485,-110.71846
26.780049,-107.848984
21.067817,-101.709502
18.096241,-102.788348
20.666341,-99.921357
19.065162,-96.572295
18.139556,-95.679154
23.046442,-103.718178
18.56874,-103.295163
24.007842,-99.834296
19.476819,-102.097447
17.142515,-95.521776
18.208552,-96.027494
20.239027,-97.909026
26.043884,-98.142435
19.151739,-101.050488
20.968599,-98.104747
22.863753,-102.213983
18.926436,-101.212454
25.287431,-107.400628
25.226695,-100.182317
19.852664,-96.52888
18.062742,-102.211114
16.17937,-95.489006
25.601491,-107.073059
23.448795,-103.916769
18.51428,-98.070018
16.908235,-94.071139
24.445145,-99.422069
17.049805,-96.796547
22.653827,-102.366616
26.100442,-99.620092
30.136583,-108.679818
20.066902,-96.64317
18.147179,-96.653558
26.108939,-107.87108
19.290719,-101.166699
17.71686,-97.53871
26.708343,-108.070944
21.82158,-104.569013
22.792898,-105.353949
19.431888,-102.096247
17.323141,-97.89435
18.290293,-97.076487
18.62678,-103.296998
19.990018,-88.901041
23.595262,-100.233977
18.881563,-96.203192
18.279559,-95.658713
18.2273,-102.72821
18.138384,-96.767059
23.426187,-100.576192
21.339191,-99.019459
18.958151,-103.366517
22.450259,-103.550569
16.709867,-95.910365
18.88898,-103.302296
17.322488,-92.426197
19.634485,-100.846767
18.652933,-96.110455
16.562233,-97.392064
28.567005,-111.36948
23.730803,-100.9125
21.783263,-98.624494
22.110867,-101.442992
20.208611,-100.091111
19.870398,-102.220139
19.931609,-97.629537
16.943661,-97.68818
18.22656,-98.134628
19.13862,-96.947785
21.452768,-102.885711
16.825177,-91.86204
21.150983,-104.605303
21.434161,-102.889837
17.220707,-97.878274
21.216061,-98.675085
21.033497,-99.680971
17.563286,-93.967683
19.759397,-100.454379
19.217589,-100.565736
24.011872,-102.432644
16.954894,-97.452312
24.057095,-98.931316
17.264648,-94.12322
25.432732,-107.573477
16.594709,-97.242609
21.477973,-98.360439
21.507244,-98.983043
17.351534,-97.637819
22.496446,-99.401374
22.537511,-102.81389
21.844434,-104.79899
24.19434,-102.979049
20.523415,-101.355128
27.010701,-107.63727
21.103091,-98.507248
27.625125,-108.282036
19.204684,-99.105993
20.238111,-105.575333
20.902483,-98.542686
27.083228,-107.930835
17.326619,-92.118269
16.237411,-91.658881
24.122841,-105.701452
16.265529,-91.66657
16.619688,-93.74844
24.028481,-110.137112
19.167134,-99.00562
17.095045,-93.151541
18.516017,-99.801361
20.482705,-101.104218
19.86449,-102.89196
27.93101,-107.11832
15.331169,-92.229429
21.113566,-100.629081
16.972104,-92.732178
16.236942,-91.860762
16.846321,-92.277042
26.786284,-107.059646
14.940376,-92.521012
26.897159,-106.250096
26.243794,-106.946635
32.465458,-116.139611
25.251014,-106.897741
32.614068,-114.918106
21.260735,-98.992757
25.514178,-101.703052
28.122663,-107.463001
21.414167,-100.794166
26.302937,-106.681646
17.351956,-98.907106
16.883531,-92.930264
16.981718,-91.925918
15.654631,-93.034058
17.108762,-92.040348
15.547151,-92.863289
15.767391,-91.965809
18.736991,-99.72551
17.8327,-90.601127
18.239939,-100.100891
20.807574,-98.660362
26.486868,-107.736865
20.438027,-105.480972
19.010936,-99.917772
17.803482,-101.435361
25.232063,-100.249227
20.974754,-103.07868
18.209982,-91.801889
27.068319,-107.976882
19.57606,-102.846203
22.405556,-103.891389
24.701955,-106.329703
15.32618,-92.421625
21.568405,-102.615329
32.62261,-115.1852
22.68767,-104.460097
15.685534,-92.086238
15.565438,-92.412176
15.666729,-92.594771
20.386718,-98.656004
21.440555,-102.312778
22.330892,-103.314296
20.756931,-101.929842
16.484708,-93.500995
21.174375,-98.942427
20.731274,-101.776337
27.25302,-107.976128
21.724889,-102.053665
18.334345,-100.06793
31.865556,-116.480833
20.571989,-102.164539
19.989762,-104.062811
19.894959,-104.942053
27.704085,-107.573221
20.640339,-101.443289
17.12197,-99.5084
17.261348,-92.022811
17.287538,-92.116694
20.962658,-100.081657
26.164467,-107.154093
21.796944,-101.607222
21.211684,-99.04656
18.337629,-101.055978
21.722157,-102.116168
21.293959,-100.262125
20.444746,-101.708314
18.275774,-101.080598
23.389715,-105.379829
17.66718,-101.445432
16.192608,-93.004761
20.578996,-103.188376
16.114155,-91.499416
19.830961,-99.315369
29.879284,-107.785826
27.280521,-107.200121
17.125827,-91.922387
24.606276,-103.839267
21.446261,-100.738756
23.321036,-105.650506
17.590923,-93.177118
18.587822,-99.787776
28.890319,-106.782915
28.734349,-107.116604
28.047417,-101.34216
27.838451,-106.565528
17.889535,-101.72813
27.221679,-107.5022
16.407476,-92.291041
21.348264,-99.265794
19.886202,-103.886648
20.376651,-100.659359
17.782099,-93.906999
21.666243,-102.0599
17.323183,-97.318075
17.22834,-96.289802
15.788036,-92.008582
16.294295,-95.411491
15.9287,-96.498339
19.433664,-99.436044
15.443077,-92.136274
18.088494,-97.874339
20.806921,-98.75183
20.70683,-97.352904
19.847094,-101.607254
20.471388,-98.194444
15.368747,-92.327694
16.520395,-96.624905
25.096673,-111.530237
25.267521,-104.580332
23.700693,-100.218604
18.689199,-90.820753
16.321863,-93.190895
17.299939,-98.946732
20.743234,-97.405982
25.140113,-99.049594
18.851534,-96.354743
19.270057,-100.261204
15.308558,-92.529597
18.560676,-96.980555
16.46894,-98.330074
24.424278,-104.355575
20.742827,-105.180862
17.706612,-93.234086
28.316005,-110.587312
16.600255,-92.531126
19.298889,-104.765833
18.783655,-96.334651
20.628751,-98.10819
19.089492,-96.877961
16.697757,-92.831187
18.999076,-99.918567
19.744207,-100.093821
17.430229,-92.812244
24.34612,-102.946044
18.036905,-92.817662
20.025061,-97.471422
18.76791,-99.349905
18.966492,-98.81995
16.818139,-92.39547
17.567576,-95.919801
17.733922,-92.781796
17.418914,-91.024398
19.319847,-96.644641
20.168344,-101.936404
22.995749,-102.489821
19.609803,-100.093008
16.535434,-98.176515
24.028848,-104.350384
19.226232,-97.478237
19.187761,-97.143801
21.368038,-97.799357
19.721388,-102.294444
19.42849,-96.355174
20.989047,-101.225751
17.14967,-93.423979
19.513044,-101.723048
19.980275,-99.16257
